order_id,order_date,menu_item_name,menu_item_category,menu_item_price,menu_item_size,menu_item_quantity,customer_name,delivery,delivery_address
KGEQ20HWOB,2024-12-27,Crazy Bread Combo,Sides,5.99,Regular,8,Barbara Jones,Yes,"9523 Ocean Pkwy, Brooklyn, NY"
G47RRBEFQ5,2024-11-22,ExtraMostBestest Cheese,Pizza,10.49,Large,2,Betty Williams,No,
W4UOV51ZLB,2024-08-24,2 Liter Diet Pepsi,Beverage,3.29,2L,9,Charles Hernandez,Yes,"406 Nostrand Ave, Brooklyn, NY"
S1F537YE0Q,2024-09-11,3 Meat Treat Pizza,Pizza,12.99,Large,2,Thomas Martinez,Yes,"5058 Nostrand Ave, Brooklyn, NY"
HHKT1YJFE8,2024-09-24,Crazy Bread Combo,Sides,5.99,Regular,1,Sandra Martin,Yes,"821 Eastern Pkwy, Brooklyn, NY"
VV4ZWL3ZYT,2024-02-22,Deep Dish Cheese,Pizza,11.49,Regular,2,Matthew Martinez,Yes,"4540 Bedford Ave, Brooklyn, NY"
4LRCER4KMU,2024-08-26,Aquafina Water,Beverage,1.99,20oz,3,Daniel Anderson,Yes,"5185 Eastern Pkwy, Brooklyn, NY"
3V2P2TIXC7,2024-07-26,Deep Dish Pepperoni,Pizza,11.99,Regular,1,Sarah Anderson,Yes,"1262 Church Ave, Brooklyn, NY"
56WAFFTOUH,2024-09-06,Deep Dish Cheese,Pizza,11.49,Regular,1,Jennifer Martinez,Yes,"1699 Fulton St, Brooklyn, NY"
44C68AU9DK,2024-06-11,Crazy Bread Combo,Sides,5.99,Regular,9,Ashley Wilson,No,
5EAXF5X9EE,2024-08-09,Classic Cheese Pizza,Pizza,8.99,Large,4,Richard Gonzalez,No,
UBBRNU8C0S,2024-08-21,Caesar Wings,Wings,8.99,8pc,4,Mark Anderson,Yes,"7048 Court St, Brooklyn, NY"
P82KB700UC,2024-05-23,2 Liter Pepsi,Beverage,3.29,2L,5,Daniel Moore,Yes,"1379 Eastern Pkwy, Brooklyn, NY"
AEGVFQ3JZR,2024-03-27,Veggie Pizza,Pizza,12.49,Large,1,Karen Smith,No,
GU4BJ3BQRR,2024-01-17,Caesar Wings,Wings,8.99,8pc,3,Karen Jones,No,
8P74MJDXO1,2024-09-29,Mountain Dew 2 Liter,Beverage,3.29,2L,7,Sandra Wilson,Yes,"2478 Court St, Brooklyn, NY"
CV6HVE8DVN,2024-12-10,Italian Cheese Bread,Sides,6.49,Regular,2,Sarah Smith,Yes,"3047 Kings Hwy, Brooklyn, NY"
61LFC1NLC8,2024-11-27,Italian Cheese Bread,Sides,6.49,Regular,2,William Martinez,No,
JBC01ARXAB,2024-08-13,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Michael Martin,No,
Y2ET9MKB9X,2024-03-18,3 Meat Treat Pizza,Pizza,12.99,Large,3,Anthony Thomas,Yes,"8544 Utica Ave, Brooklyn, NY"
BA9IN2XR83,2024-06-23,ExtraMostBestest Cheese,Pizza,10.49,Large,6,Mary Gonzalez,Yes,"2993 Court St, Brooklyn, NY"
7BFXQ7BZEG,2024-01-09,Mountain Dew 2 Liter,Beverage,3.29,2L,1,Patricia Miller,Yes,"801 Coney Island Ave, Brooklyn, NY"
TL8HBGCJ1G,2024-06-06,Classic Cheese Pizza,Pizza,8.99,Large,1,Mark Brown,Yes,"9783 Atlantic Ave, Brooklyn, NY"
KY2REFJQIG,2024-03-25,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Mary Jones,No,
QWHBEF46RF,2024-11-01,Crazy Bread Combo,Sides,5.99,Regular,2,Mark Martinez,Yes,"1542 Eastern Pkwy, Brooklyn, NY"
L2LD05NHQR,2024-01-28,2 Liter Diet Pepsi,Beverage,3.29,2L,7,Betty Anderson,Yes,"5577 Ocean Pkwy, Brooklyn, NY"
1HKF286UTI,2024-03-15,2 Liter Pepsi,Beverage,3.29,2L,2,Joseph Miller,Yes,"6219 Bedford Ave, Brooklyn, NY"
UA9BQ1BTR2,2024-09-24,3 Meat Treat Pizza,Pizza,12.99,Large,4,James Wilson,Yes,"7681 Church Ave, Brooklyn, NY"
QEZG5WZAWN,2024-08-19,Buffalo Wings,Wings,9.49,8pc,4,Nancy Wilson,No,
B8Y5DNWNGU,2024-09-28,Crazy Bread Combo,Sides,5.99,Regular,5,Matthew Martin,No,
PBNQS3QT36,2024-12-29,Classic Cheese Pizza,Pizza,8.99,Large,5,Jessica Jackson,Yes,"1960 Eastern Pkwy, Brooklyn, NY"
TEMPXKC5I8,2024-07-07,Supreme Pizza,Pizza,13.99,Large,4,Elizabeth Williams,Yes,"6500 Bedford Ave, Brooklyn, NY"
K8WFTGGZ62,2024-07-29,Crazy Bread,Sides,4.99,Regular,3,Joseph Anderson,Yes,"8786 Court St, Brooklyn, NY"
TEA7187F8T,2024-02-29,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Barbara Garcia,Yes,"7323 Church Ave, Brooklyn, NY"
6FTLO4QDBX,2024-11-27,Deep Dish Pepperoni,Pizza,11.99,Regular,3,Anthony Jackson,No,
OZPNAMLQUH,2024-04-23,Deep Dish Cheese,Pizza,11.49,Regular,3,Lisa Williams,Yes,"8921 Fulton St, Brooklyn, NY"
9SM7VNAWJG,2024-07-31,2 Liter Pepsi,Beverage,3.29,2L,7,Donald Wilson,No,
XWEXKG6XB1,2024-10-17,Supreme Pizza,Pizza,13.99,Regular,2,Sarah Thomas,Yes,"6354 Church Ave, Brooklyn, NY"
QYMBNW8BKX,2024-02-04,Veggie Pizza,Sides,12.49,Large,9,Lisa Thomas,Yes,"4325 Eastern Pkwy, Brooklyn, NY"
3ASNRM6DFH,2024-04-09,Classic Cheese Pizza,Pizza,8.99,Large,2,David Hernandez,Yes,"2838 Court St, Brooklyn, NY"
V1MZB3I4FI,2024-10-13,Classic Pepperoni Pizza,Pizza,9.49,Large,6,Patricia Jones,No,
H6GMD478MF,2024-03-07,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Betty Brown,No,
ZGYD49PSO1,2024-11-09,Veggie Pizza,Pizza,12.49,Large,8,Thomas Miller,Yes,"9572 Flatbush Ave, Brooklyn, NY"
O9P4627NAY,2024-08-26,ExtraMostBestest Cheese,Pizza,10.49,Large,1,Elizabeth Moore,Yes,"6018 Utica Ave, Brooklyn, NY"
IPR11V127M,2024-07-21,Crazy Bread Combo,Sides,5.99,Regular,10,Matthew Jackson,Yes,"6568 Coney Island Ave, Brooklyn, NY"
VLKW1XSRQK,2024-07-26,Crazy Bread Combo,Sides,5.99,Regular,4,Patricia Rodriguez,Yes,"7548 Atlantic Ave, Brooklyn, NY"
X25FPLO1UR,2024-09-15,Veggie Pizza,Pizza,12.49,Large,9,Sarah Moore,No,
EN3V1WNP9O,2024-10-03,Deep Dish Cheese,Pizza,11.49,Regular,4,Mary Gonzalez,Yes,"2660 Court St, Brooklyn, NY"
NOU3DYMS1M,2024-05-05,Classic Cheese Pizza,Pizza,8.99,Large,5,Patricia Hernandez,Yes,"1173 Church Ave, Brooklyn, NY"
UVJUTPMC3S,2024-07-05,Crazy Bread,Sides,4.99,Regular,4,Michael Martinez,Yes,"1334 Court St, Brooklyn, NY"
X37JW34670,2024-12-05,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Thomas Anderson,Yes,"4216 Ocean Pkwy, Brooklyn, NY"
KFYIIFA2LR,2024-04-12,Classic Cheese Pizza,Pizza,8.99,Large,3,Lisa Martinez,Yes,"2565 Utica Ave, Brooklyn, NY"
Y5O44IUSEX,2024-08-04,Aquafina Water,Beverage,1.99,20oz,6,Lisa Moore,Yes,"4333 Church Ave, Brooklyn, NY"
FG8PJVRN8L,2024-09-25,Deep Dish Cheese,Pizza,11.49,Regular,3,Linda Martin,No,
YTIPA877K7,2024-12-15,3 Meat Treat Pizza,Pizza,12.99,Large,6,James Martin,Yes,"6125 Church Ave, Brooklyn, NY"
33ZSMV30QA,2024-06-01,Italian Cheese Bread,Sides,6.49,Regular,5,William Williams,Yes,"6756 Flatbush Ave, Brooklyn, NY"
7Q5EGVLKDN,2024-11-24,Classic Cheese Pizza,Pizza,8.99,Large,7,Elizabeth Hernandez,Yes,"3378 Eastern Pkwy, Brooklyn, NY"
GOPJDN8EZP,2024-07-12,3 Meat Treat Pizza,Pizza,12.99,Large,2,Ashley Moore,No,
POFKJW6NYQ,2024-08-20,2 Liter Diet Pepsi,Beverage,3.29,2L,5,Michael Rodriguez,No,
8V0BJWKON8,2024-03-09,Classic Cheese Pizza,Pizza,8.99,Large,8,Matthew Wilson,No,
1JL6L91F4X,2024-10-24,Deep Dish Cheese,Pizza,11.49,Regular,2,Donald Anderson,Yes,"8174 Kings Hwy, Brooklyn, NY"
RR45ED5GGS,2024-01-28,Caesar Wings,Wings,8.99,8pc,5,William Garcia,Yes,"687 Fulton St, Brooklyn, NY"
DLBQZRWJXL,2024-12-05,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Susan Williams,Yes,"9451 Bedford Ave, Brooklyn, NY"
DJI1OAHNOX,2024-11-14,Classic Cheese Pizza,Pizza,8.99,Large,4,Nancy Jackson,No,
VDPNGWDS9Y,2024-03-19,Mountain Dew 2 Liter,Beverage,3.29,2L,1,Betty Martinez,Yes,"7183 Utica Ave, Brooklyn, NY"
T7SSOQZ3MV,2024-12-31,Crazy Bread,Sides,4.99,Regular,7,Ashley Thomas,Yes,"7265 Atlantic Ave, Brooklyn, NY"
M73HC9JYPA,2024-01-09,Caesar Wings,Wings,8.99,8pc,1,Mary Williams,Yes,"3085 Coney Island Ave, Brooklyn, NY"
Y2DEG3ZGAR,2024-01-07,3 Meat Treat Pizza,Pizza,12.99,Large,7,Sandra Martin,No,
U4BAWZ940V,2024-05-03,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Jessica Wilson,Yes,"7692 Bedford Ave, Brooklyn, NY"
C6PRR7MZAK,2024-05-28,Deep Dish Cheese,Pizza,11.49,8pc,1,Nancy Martin,Yes,"8510 Ocean Pkwy, Brooklyn, NY"
4WK0YEHVDO,2024-06-25,Classic Pepperoni Pizza,Pizza,9.49,Large,7,Sandra Anderson,Yes,"5656 Ocean Pkwy, Brooklyn, NY"
MMB5JFYSYZ,2024-06-04,Aquafina Water,Beverage,1.99,20oz,4,Barbara Rodriguez,No,
S0DXME4PO1,2024-08-12,2 Liter Diet Pepsi,Beverage,3.29,2L,5,Karen Brown,No,
Q42NBFA37D,2024-08-30,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Barbara Wilson,Yes,"1496 Church Ave, Brooklyn, NY"
TK06AKT7ZQ,2024-03-25,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Ashley Jones,Yes,"707 Eastern Pkwy, Brooklyn, NY"
SLMWA6TJ3K,2024-10-05,Classic Pepperoni Pizza,Pizza,9.49,Large,8,Donald Martinez,No,
9U6WTVMK2Z,2024-09-15,3 Meat Treat Pizza,Sides,12.99,Large,3,Patricia Johnson,Yes,"8414 Kings Hwy, Brooklyn, NY"
SOJRPP7R93,2024-12-31,Crazy Bread Combo,Sides,5.99,Regular,10,Michael Lopez,Yes,"8561 Ocean Pkwy, Brooklyn, NY"
N9KR2FVB66,2024-03-06,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Patricia Miller,Yes,"8508 Court St, Brooklyn, NY"
EW1YF0DWWN,2024-09-07,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Jessica Jackson,Yes,"832 Coney Island Ave, Brooklyn, NY"
GWUBUGR6E7,2024-06-22,2 Liter Diet Pepsi,Beverage,3.29,2L,9,Matthew Smith,No,
D9TKG1F8YC,2024-01-10,Classic Pepperoni Pizza,Pizza,9.49,,3,John Moore,Yes,"9595 Fulton St, Brooklyn, NY"
ISS8JLTCBW,2024-04-02,Mountain Dew 2 Liter,Beverage,3.29,2L,1,Robert Wilson,Yes,"1717 Kings Hwy, Brooklyn, NY"
TP6QAQ3K8A,2024-01-10,2 Liter Diet Pepsi,Beverage,3.29,2L,3,Betty Jones,Yes,"9188 Eastern Pkwy, Brooklyn, NY"
CDZ3095HS2,2024-09-03,Mountain Dew 2 Liter,Beverage,3.29,2L,3,Richard Lopez,No,
6Z1T2XCB3Y,2024-06-24,2 Liter Pepsi,Pizza,3.29,2L,10,Michael Anderson,Yes,"5369 Kings Hwy, Brooklyn, NY"
KZIRNK6ZHH,2024-06-29,Crazy Bread Combo,Sides,5.99,Regular,10,Joseph Lopez,Yes,"238 Atlantic Ave, Brooklyn, NY"
4A8YWY5APY,2024-07-21,Buffalo Wings,Wings,9.49,8pc,5,Nancy Jackson,Yes,"3274 Eastern Pkwy, Brooklyn, NY"
39IY87HLCW,2024-06-14,Crazy Bread,Sides,4.99,Regular,9,Jessica Lopez,Yes,"8591 Fulton St, Brooklyn, NY"
CVPDQE97N6,2024-08-09,Classic Cheese Pizza,Pizza,8.99,Large,1,Linda Brown,No,
QPWDXYASVD,2024-03-06,Crazy Bread Combo,Sides,5.99,Regular,1,Patricia Johnson,No,
CLP81L51FL,2024-12-31,Classic Cheese Pizza,Pizza,8.99,Large,7,Robert Taylor,No,
Z9VLU8WPFQ,2024-07-07,ExtraMostBestest Cheese,Pizza,10.49,Large,7,Sandra Johnson,Yes,"8408 Court St, Brooklyn, NY"
3NO3AAMTFP,2024-01-22,Caesar Wings,Wings,8.99,8pc,4,Daniel Davis,No,
2D7KI3X799,2024-07-03,Crazy Bread,Sides,4.99,Regular,1,Linda Rodriguez,Yes,"4754 Bedford Ave, Brooklyn, NY"
BWGT2LB254,2024-12-30,2 Liter Pepsi,Beverage,3.29,2L,3,Robert Miller,No,
SR8RUW2XH6,2024-09-07,Mountain Dew 2 Liter,Beverage,3.29,2L,4,Karen Williams,No,
QPNRJAPJC6,2024-04-30,Supreme Pizza,Pizza,13.99,Large,4,Jennifer Lopez,Yes,"6278 Ocean Pkwy, Brooklyn, NY"
Z99106AK32,2024-09-13,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Patricia Brown,No,
MD4P7PP4BF,2024-07-26,3 Meat Treat Pizza,Pizza,12.99,Large,1,Linda Davis,Yes,"2545 Coney Island Ave, Brooklyn, NY"
99U26UON8C,2024-06-05,2 Liter Pepsi,Beverage,3.29,2L,5,Lisa Gonzalez,Yes,"6967 Coney Island Ave, Brooklyn, NY"
QNAL6O9EP0,2024-08-31,ExtraMostBestest Cheese,Pizza,10.49,Large,5,Jennifer Brown,Yes,"5091 Atlantic Ave, Brooklyn, NY"
3VILURQBDX,2024-04-15,3 Meat Treat Pizza,Pizza,12.99,Large,2,Karen Jackson,Yes,"7878 Bedford Ave, Brooklyn, NY"
0HR9T9CD1L,2024-06-26,2 Liter Diet Pepsi,Beverage,3.29,2L,10,Richard Garcia,Yes,"7179 Fulton St, Brooklyn, NY"
YQQCXZPQKF,2024-05-09,Supreme Pizza,Pizza,13.99,Large,2,Matthew Anderson,Yes,"1299 Eastern Pkwy, Brooklyn, NY"
Z6OLBA117N,2024-11-06,2 Liter Pepsi,Beverage,3.29,2L,1,Richard Garcia,Yes,"8859 Utica Ave, Brooklyn, NY"
7OPIDLAXAH,2024-02-16,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Mark Miller,Yes,"338 Kings Hwy, Brooklyn, NY"
DLWN71EG1Y,2024-12-02,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Elizabeth Martin,Yes,"3680 Coney Island Ave, Brooklyn, NY"
L01WCNKFHB,2024-12-07,Aquafina Water,Beverage,1.99,20oz,6,Richard Taylor,Yes,"9685 Fulton St, Brooklyn, NY"
IYZVNLPA5C,2024-11-02,2 Liter Diet Pepsi,Beverage,3.29,2L,8,Betty Wilson,Yes,"748 Court St, Brooklyn, NY"
QWJ2C9OGPS,2024-11-20,Classic Pepperoni Pizza,Pizza,9.49,Large,2,Sarah Miller,Yes,"2945 Ocean Pkwy, Brooklyn, NY"
QQNVCEQFGA,2024-03-20,Italian Cheese Bread,Sides,6.49,,4,Susan Williams,No,
E7F1811MZW,2024-07-10,Veggie Pizza,Pizza,12.49,Large,4,Richard Lopez,No,
YJV84A1X7O,2024-01-30,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Linda Thomas,No,
75DU23JH0Z,2024-02-11,Deep Dish Cheese,Pizza,11.49,Regular,7,William Martinez,No,
GCG1J6OWW5,2024-03-27,Classic Cheese Pizza,Pizza,8.99,Large,4,Susan Martinez,Yes,"6945 Court St, Brooklyn, NY"
SAV917RMPN,2024-05-30,Classic Pepperoni Pizza,Pizza,9.49,Large,1,James Jackson,No,
81IQY5SXAW,2024-06-10,2 Liter Pepsi,Beverage,3.29,2L,5,Sandra Hernandez,Yes,"1037 Kings Hwy, Brooklyn, NY"
ZDNVZ552ZB,2024-06-13,Mountain Dew 2 Liter,Beverage,3.29,2L,6,Jessica Gonzalez,Yes,"3926 Ocean Pkwy, Brooklyn, NY"
F761HJR6EE,2024-02-14,Veggie Pizza,Pizza,12.49,Large,3,Jessica Moore,Yes,"7411 Atlantic Ave, Brooklyn, NY"
PIJKEMVG7U,2024-09-08,Deep Dish Pepperoni,Pizza,11.99,Regular,5,Anthony Martin,No,
HOTQF74RQV,2024-06-09,Classic Pepperoni Pizza,Pizza,9.49,Large,10,Michael Gonzalez,Yes,"9767 Court St, Brooklyn, NY"
3H03ZB5GRO,2024-12-06,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Sandra Jackson,Yes,"2122 Church Ave, Brooklyn, NY"
4OE1U24ZQF,2024-12-03,Aquafina Water,Beverage,1.99,20oz,2,Lisa Thomas,Yes,"5628 Coney Island Ave, Brooklyn, NY"
CMR8ESMPF0,2024-12-22,Classic Pepperoni Pizza,Pizza,9.49,Large,8,Daniel Smith,Yes,"3305 Utica Ave, Brooklyn, NY"
AEEX6IV9RY,2024-03-01,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Daniel Gonzalez,Yes,"9867 Bedford Ave, Brooklyn, NY"
VZ2E186GVG,2024-10-30,Classic Cheese Pizza,Pizza,8.99,Large,2,Charles Jones,Yes,"7205 Church Ave, Brooklyn, NY"
B86KTFRL69,2024-06-09,Deep Dish Cheese,Pizza,11.49,Regular,3,Sarah Rodriguez,Yes,"2741 Atlantic Ave, Brooklyn, NY"
XFQ8Y7FHWJ,2024-09-18,Crazy Bread,Sides,4.99,Regular,2,Mary Miller,Yes,"832 Nostrand Ave, Brooklyn, NY"
TYOLD62F2J,2024-11-26,Crazy Bread,Sides,4.99,Regular,2,Jennifer Wilson,Yes,"8479 Ocean Pkwy, Brooklyn, NY"
UKJDBL1G3Y,2024-04-23,Classic Cheese Pizza,Pizza,8.99,Large,4,Patricia Garcia,No,
YPQPMQK8SZ,2024-10-09,Caesar Wings,Wings,8.99,8pc,4,Lisa Taylor,Yes,"4344 Flatbush Ave, Brooklyn, NY"
0RS95ZOW60,2024-04-27,2 Liter Diet Pepsi,Beverage,3.29,2L,5,Daniel Williams,Yes,"5223 Atlantic Ave, Brooklyn, NY"
344KRJAWO7,2024-12-25,Crazy Bread Combo,Sides,5.99,Regular,6,Ashley Taylor,No,
O6A1JQNN6T,2024-11-25,2 Liter Diet Pepsi,Wings,3.29,2L,1,Sandra Thomas,No,
T2ZL15S74N,2024-08-12,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,Barbara Miller,Yes,"7210 Flatbush Ave, Brooklyn, NY"
1IFSI159I3,2024-02-25,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Linda Johnson,Yes,"323 Eastern Pkwy, Brooklyn, NY"
LWIMRSXKJK,2024-12-27,Classic Pepperoni Pizza,Pizza,9.49,Large,7,Daniel Jones,Yes,"9786 Eastern Pkwy, Brooklyn, NY"
RMEYY1EM30,2024-08-02,ExtraMostBestest Cheese,Pizza,10.49,Large,2,Jennifer Johnson,No,
D7WKR1TFEP,2024-11-05,Deep Dish Cheese,Pizza,11.49,Regular,3,Richard Williams,Yes,"3541 Ocean Pkwy, Brooklyn, NY"
2Y0OY58F1N,2024-10-13,Crazy Bread Combo,Sides,5.99,Regular,7,John Thomas,Yes,"2023 Coney Island Ave, Brooklyn, NY"
HZTGBIBF57,2024-07-24,Caesar Wings,Wings,8.99,8pc,3,Michael Jackson,Yes,"2721 Ocean Pkwy, Brooklyn, NY"
9WAM0KJAX5,2024-01-27,ExtraMostBestest Pepperoni,Pizza,10.49,Large,5,Karen Lopez,Yes,"5792 Eastern Pkwy, Brooklyn, NY"
1FI0N6DGG5,2024-10-25,Mountain Dew 2 Liter,Beverage,3.29,2L,1,William Martin,No,
ADNDA37E1J,2024-09-08,Classic Pepperoni Pizza,Pizza,9.49,Large,6,Lisa Martin,Yes,"3011 Coney Island Ave, Brooklyn, NY"
TABTD5OAII,2024-11-03,Mountain Dew 2 Liter,Beverage,3.29,2L,3,John Miller,Yes,"5644 Utica Ave, Brooklyn, NY"
E776VGTVYF,2024-06-29,ExtraMostBestest Cheese,Pizza,10.49,Large,6,Matthew Brown,Yes,
2FFQ293EP0,2024-06-03,Crazy Bread Combo,Sides,5.99,Regular,3,William Thomas,No,
TIDZS13HDN,2024-06-14,Classic Pepperoni Pizza,Pizza,9.49,Large,5,Jessica Wilson,Yes,"8197 Coney Island Ave, Brooklyn, NY"
86I3CE8ZNA,2024-01-09,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Ashley Brown,No,
M2ZKF5B1SA,2024-07-09,Mountain Dew 2 Liter,Beverage,3.29,2L,2,James Jones,Yes,"9830 Bedford Ave, Brooklyn, NY"
WHG0U43QLX,2024-12-14,Buffalo Wings,Wings,9.49,8pc,10,Thomas Martinez,No,
DUB9RBDL91,2024-03-25,Buffalo Wings,Wings,9.49,8pc,1,Patricia Brown,Yes,"3290 Church Ave, Brooklyn, NY"
VNV4KFQ5DZ,2024-09-13,Mountain Dew 2 Liter,Beverage,3.29,2L,2,Nancy Lopez,No,
U9DA1L526R,2024-12-14,2 Liter Pepsi,Beverage,3.29,2L,5,Elizabeth Lopez,Yes,"2249 Kings Hwy, Brooklyn, NY"
8RNKOWYPSW,2024-03-27,Supreme Pizza,Pizza,13.99,Large,3,Barbara Williams,Yes,"9545 Kings Hwy, Brooklyn, NY"
5YMQT3DGD8,2024-02-12,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Daniel Johnson,No,
91C329HHA1,2024-08-09,3 Meat Treat Pizza,Pizza,12.99,Large,2,Karen Thomas,Yes,"5298 Kings Hwy, Brooklyn, NY"
M1FMPRYFZM,2024-05-09,3 Meat Treat Pizza,Pizza,12.99,Large,2,John Martinez,No,
RL2YJ0974W,2024-07-18,Crazy Bread Combo,Sides,5.99,2L,1,Robert Hernandez,Yes,"9577 Ocean Pkwy, Brooklyn, NY"
NNKL3ER9OM,2024-10-23,Crazy Bread,Sides,4.99,Regular,1,Matthew Moore,Yes,"3174 Coney Island Ave, Brooklyn, NY"
Z76DD4DA7D,2024-08-06,Buffalo Wings,Wings,9.49,8pc,3,Joseph Wilson,No,
6X2O72SJXL,2024-11-15,Italian Cheese Bread,Sides,6.49,Regular,1,Elizabeth Wilson,Yes,"634 Eastern Pkwy, Brooklyn, NY"
UOWOB7P7O0,2024-07-31,2 Liter Diet Pepsi,Beverage,3.29,2L,3,Betty Lopez,Yes,"530 Bedford Ave, Brooklyn, NY"
DPWVBZ7CN0,2024-06-11,3 Meat Treat Pizza,Pizza,12.99,Large,7,Patricia Jackson,Yes,"2169 Court St, Brooklyn, NY"
WWUDQVDK6D,2024-08-20,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Michael Moore,No,
XW4EMM9VAS,2024-07-04,Veggie Pizza,Pizza,12.49,Large,2,John Thomas,No,
DZXQ3P87JH,2024-03-03,ExtraMostBestest Pepperoni,Pizza,10.49,Large,8,Anthony Jones,Yes,"8586 Court St, Brooklyn, NY"
UNWCGBSVK3,2024-05-23,2 Liter Pepsi,Beverage,3.29,2L,5,Jessica Wilson,Yes,"3472 Utica Ave, Brooklyn, NY"
ICKHHUZ83Y,2024-09-28,Crazy Bread,Sides,4.99,Regular,8,Betty Garcia,Yes,"5386 Coney Island Ave, Brooklyn, NY"
NUKX496K4O,2024-11-26,Deep Dish Cheese,Pizza,11.49,Regular,4,Michael Johnson,Yes,"5344 Nostrand Ave, Brooklyn, NY"
OZQ48ENWBB,2024-09-27,2 Liter Diet Pepsi,Beverage,3.29,2L,1,Patricia Wilson,Yes,"1237 Fulton St, Brooklyn, NY"
Z7VELFV46W,2024-02-23,Classic Cheese Pizza,Pizza,8.99,Large,3,Nancy Lopez,Yes,"1542 Nostrand Ave, Brooklyn, NY"
C8CAH3GDHV,2024-09-24,Crazy Bread Combo,Sides,5.99,Regular,2,Anthony Thomas,Yes,"4696 Kings Hwy, Brooklyn, NY"
GKFL5XF50I,2024-06-09,Deep Dish Pepperoni,Pizza,11.99,Regular,8,Patricia Jones,No,
BN7GGGJVSD,2024-04-05,2 Liter Diet Pepsi,Beverage,3.29,2L,3,Barbara Rodriguez,Yes,"8798 Fulton St, Brooklyn, NY"
MKV0DSZRK6,2024-05-07,Classic Cheese Pizza,Pizza,8.99,Large,1,William Davis,Yes,"684 Ocean Pkwy, Brooklyn, NY"
D3U94SGFDK,2024-06-10,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,James Thomas,Yes,"7558 Bedford Ave, Brooklyn, NY"
X54RJSXFOH,2024-08-19,Italian Cheese Bread,Sides,6.49,Regular,4,William Thomas,No,
Q8SJY5OP9L,2024-07-01,Aquafina Water,Beverage,1.99,20oz,5,Michael Williams,Yes,"7156 Kings Hwy, Brooklyn, NY"
WXKK2ABKVB,2024-09-23,Classic Cheese Pizza,Pizza,8.99,Large,3,Betty Lopez,Yes,"7555 Ocean Pkwy, Brooklyn, NY"
0P7KB7IYNO,2024-08-08,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Donald Martinez,Yes,"2356 Kings Hwy, Brooklyn, NY"
G24DSYSYMM,2024-05-13,2 Liter Diet Pepsi,Beverage,3.29,2L,6,Robert Miller,Yes,"5383 Ocean Pkwy, Brooklyn, NY"
B4EYQ1S4DJ,2024-07-29,Supreme Pizza,Pizza,13.99,Large,4,James Wilson,No,
U8E6XFWZ73,2024-02-24,Aquafina Water,Beverage,1.99,20oz,9,Charles Thomas,No,
4JWPXEFAF0,2024-04-12,Crazy Bread,Sides,4.99,Regular,1,Thomas Brown,Yes,"9992 Atlantic Ave, Brooklyn, NY"
BQUAKX6WB6,2024-09-18,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Patricia Jackson,Yes,"4842 Eastern Pkwy, Brooklyn, NY"
MZMZ2K1KO6,2024-08-27,Mountain Dew 2 Liter,Beverage,3.29,2L,7,Barbara Taylor,No,
DD7R1930I6,2024-07-11,Crazy Bread,Sides,4.99,Regular,4,Thomas Rodriguez,Yes,"8406 Eastern Pkwy, Brooklyn, NY"
HJPKHF33GU,2024-07-15,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Mary Williams,Yes,"4203 Atlantic Ave, Brooklyn, NY"
6XR3URMWUE,2024-12-08,Crazy Bread,Sides,4.99,Regular,4,Donald Smith,No,
C58CU47SOC,2024-08-06,Classic Cheese Pizza,Pizza,8.99,Large,4,Elizabeth Brown,Yes,"2183 Court St, Brooklyn, NY"
C86Z1B98VW,2024-02-26,Crazy Bread Combo,Sides,5.99,Regular,4,Susan Rodriguez,No,
A2HVNYARNN,2024-10-09,Classic Cheese Pizza,Pizza,8.99,Large,4,Mary Thomas,Yes,"783 Atlantic Ave, Brooklyn, NY"
52U9AZ3CEG,2024-12-25,Classic Pepperoni Pizza,Pizza,9.49,2L,10,Donald Lopez,Yes,"2033 Ocean Pkwy, Brooklyn, NY"
